customer_id,purchase_id,product_id,title_en,price,category_translated,sub_category_translated,brand_name,popularity_rank,is_discount,main_delivery_city
C2345679,2345681,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Jelgava
C2345679,2345681,117,Cream cheese WHITE CLASSIC 400g,3.39,dairy products and eggs,cheese,Baltais,23,0,Jelgava
C2345679,2345681,38,Cottage cheese WELL DONE 9.0% 180g,0.79,dairy products and eggs,cottage cheese products,Well Done,9,0,Jelgava
C2345679,2345681,183,Apples from Latvia 1.4kg,1.99,fruits and vegetables,fruit,,28,0,Jelgava
C2345679,2345681,268,Lettuce ROMAN pcs.,1.99,fruits and vegetables,vegetables,,67,0,Jelgava
C2345679,2345681,309,Champignons 400g,1.99,fruits and vegetables,mushrooms,,3,0,Jelgava
C2345679,2345681,318,Bread LATVIJAS grain black with seeds 340g,1.59,bread and pastry products,bread,Latvijas Graudu,7,0,Jelgava
C2345679,2345681,687,Pasta DOBELE Fusilli 500g,1.33,grocery store,pasta,Dobele,1,0,Jelgava
C2345679,2345681,772,Rice VALDO classic P/M 1kg,2.39,grocery store,rice,Valdo,6,0,Jelgava
C2345679,2345681,707,Sunflower oil WELL DONE 1L,1.99,grocery store,olive oil and vinegar,Well Done,5,0,Jelgava
C2345679,2345681,760,Bay leaves TWINS 10g,0.45,grocery store,spices,Twins,4,0,Jelgava
C2345679,2345681,777,Nut-raisin mixture ARIMEX 500g,4.49,grocery store,nuts shallow zaveta berries fruits and vegetables,Arimex,4,0,Jelgava
C2345679,2345681,661,Pesto GOCCIA D'ORO with basil 130g,2.75,grocery store,tomato sauce,Goccia d'oro,8,0,Jelgava
C2345679,2345681,601,Atlantic salmon fillet cold smoked WELL DONE 100g,2.99,final fish and prepared cuisine,fish products,Well Done,4,0,Jelgava
C2345679,2345681,506,Pork fillet kg,6.99,final fish and prepared cuisine,meat,Meistara Marka,14,0,Jelgava
C2345679,2345681,487,Chicken breast fillet without antib. WELL DONE 500g,4.49,final fish and prepared cuisine,poultry,Well Done,20,0,Jelgava
C2345679,2345681,677,Tortillas SANTA MARIA medium 320g,2.65,grocery store,world cuisine,Santa Maria,1,1,Jelgava
C2345679,2345681,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jelgava
C2345679,2345681,1090,Whiskey BALLANTINE'S FINEST 40% 0.7L,12.99,drinks,strong alcoholic beverages,BALLANTINE'S,5,0,Jelgava
C2345679,2345681,1079,Beer CORONA EXTRA 4.5% 0.355L D,0.99,drinks,beer cider and cocktail,CORONA,9,0,Jelgava
C2345679,2345681,1028,Juice CIDO apple 100% 1L,1.99,drinks,juice nectars and juice drinks,Cido,5,0,Jelgava
C2345679,2345681,150,Kefir LAZDON MILK 3.2% in a 1kg bottle,1.55,dairy products and eggs,kefir and cottage cheese,Lazdona,5,0,Jelgava
C2345679,2345681,298,Carrots in Korean taste 400g,1.59,fruits and vegetables,vegetables,Skonio Linija,97,0,Jelgava
C2345679,2345681,250,Salad in pots pcs.,1.29,fruits and vegetables,vegetables,,49,0,Jelgava
C2345679,2345681,498,Pork chop kg,5.99,final fish and prepared cuisine,meat,Meistara Marka,6,0,Jelgava
C2345679,2345681,600,Atlantic salmon fillet salted WELL DONE 100g,2.99,final fish and prepared cuisine,fish products,Well Done,3,0,Jelgava
C2345679,2345682,7,Egg-free chicken BALTICOVO L/M 10 pcs.,3.49,dairy products and eggs,eggs,Balticovo,8,0,Jelgava
C2345679,2345682,73,Milk LIMBAZU 2.5% 1L,1.29,dairy products and eggs,milk,Limbažu piens,3,0,Jelgava
C2345679,2345682,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Jelgava
C2345679,2345682,126,Hard cheese WELL DONE 37% 18 months. 180 years,2.59,dairy products and eggs,cheese,Well Done,32,0,Jelgava
C2345679,2345682,53,Cereal cottage cheese ANNELE 7% 180g,1.45,dairy products and eggs,cottage cheese products,Annele,24,0,Jelgava
C2345679,2345682,169,Light grapes without seeds 500g,3.49,fruits and vegetables,fruit,,14,0,Jelgava
C2345679,2345682,269,Cabbage pickled with carrots Spicie 850g,1.29,fruits and vegetables,vegetables,Dimdiņi,68,0,Jelgava
C2345679,2345682,309,Champignons 400g,1.99,fruits and vegetables,mushrooms,,3,0,Jelgava
C2345679,2345682,388,Molded wholemeal bread Miķelis LIEPKALNI 400g,1.35,bread and pastry products,bread,Liepkalni,77,0,Jelgava
C2345679,2345682,695,Pasta ITALPASTA No. 37 Fusilli 500g,1.75,grocery store,pasta,ITALPASTA,9,0,Jelgava
C2345679,2345682,769,Basmati rice DOBELE 4x125g,2.64,grocery store,rice,Dobele,3,0,Jelgava
C2345679,2345682,709,Rapeseed oil FLORIOL 1l,4.85,grocery store,olive oil and vinegar,Floriol,7,0,Jelgava
C2345679,2345682,760,Bay leaves TWINS 10g,0.45,grocery store,spices,Twins,4,0,Jelgava
C2345679,2345682,778,Chia seeds JUST NATURE 300g,2.99,grocery store,nuts shallow zaveta berries fruits and vegetables,Just Nature,5,0,Jelgava
C2345679,2345682,657,Tomato sauce SPILVA 510g,2.39,grocery store,tomato sauce,Spilva,4,0,Jelgava
C2345679,2345682,612,Herring rolls without skin KAIJA 480g,3.99,final fish and prepared cuisine,fish products,Kaija,15,0,Jelgava
C2345679,2345682,507,Weight of meatballs HOME kg,6.49,final fish and prepared cuisine,meat,Meistara Marka,15,0,Jelgava
C2345679,2345682,476,Chicken WELL DONE fas.,2.89,final fish and prepared cuisine,poultry,Well Done,9,0,Jelgava
C2345679,2345682,677,Tortillas SANTA MARIA medium 320g,2.65,grocery store,world cuisine,Santa Maria,1,1,Jelgava
C2345679,2345682,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jelgava
C2345679,2345682,1090,Whiskey BALLANTINE'S FINEST 40% 0.7L,12.99,drinks,strong alcoholic beverages,BALLANTINE'S,5,0,Jelgava
C2345679,2345682,1074,Beer VALMIERMUIŽA 5.2% 0.5L D,1.65,drinks,beer cider and cocktail,Valmiermuiža,4,0,Jelgava
C2345679,2345682,1024,Juice CAPPY orange 100% 1L D,2.45,drinks,juice nectars and juice drinks,Cappy,1,0,Jelgava
C2345679,2345682,146,Kefir LIMBAZU 2.5% 1kg,1.35,dairy products and eggs,kefir and cottage cheese,Limbažu piens,1,0,Jelgava
C2345679,2345682,219,Cauliflower pc.,2.99,fruits and vegetables,vegetables,,18,0,Jelgava
C2345679,2345682,229,Potatoes 45+ 2.5kg,1.99,fruits and vegetables,vegetables,,28,0,Jelgava
C2345679,2345682,497,Mass of meatballs PORK kg,5.49,final fish and prepared cuisine,meat,Meistara Marka,5,0,Jelgava
C2345679,2345682,599,Surimi pieces VICHI SNOW CRAB 120g,2.34,final fish and prepared cuisine,fish products,Viči,2,0,Jelgava
C2345679,2345683,6,Free-range chicken eggs WELL DONE 10 pcs.,2.59,dairy products and eggs,eggs,Well Done,7,0,Jelgava
C2345679,2345683,75,Milk TALSU 2.5% 1L,0.99,dairy products and eggs,milk,Talsu Piensaimnieks,5,0,Jelgava
C2345679,2345683,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Jelgava
C2345679,2345683,99,Cheese TILSIT FARM MILK 45% 250g,2.29,dairy products and eggs,cheese,Farm Milk,5,0,Jelgava
C2345679,2345683,54,Cereal curd FARM MILK 5% 200g,0.79,dairy products and eggs,cottage cheese products,Farm Milk,25,0,Jelgava
C2345679,2345683,182,Blueberry large WELL DONE 125g,2.49,fruits and vegetables,fruit,Well Done,27,0,Jelgava
C2345679,2345683,260,Green scallions 100g,1.19,fruits and vegetables,vegetables,,59,0,Jelgava
C2345679,2345683,309,Champignons 400g,1.99,fruits and vegetables,mushrooms,,3,0,Jelgava
C2345679,2345683,370,Sweet and sour bread Dona 650g,1.79,bread and pastry products,bread,Dona,59,0,Jelgava
C2345679,2345683,696,Macaroni DOBELE Penne Rigate 500g,1.33,grocery store,pasta,Dobele,10,0,Jelgava
C2345679,2345683,769,Basmati rice DOBELE 4x125g,2.64,grocery store,rice,Dobele,3,0,Jelgava
C2345679,2345683,707,Sunflower oil WELL DONE 1L,1.99,grocery store,olive oil and vinegar,Well Done,5,0,Jelgava
C2345679,2345683,758,Chicken broth GALLINA BLANCA 8x10g,0.79,grocery store,spices,Gallina Blanca,2,0,Jelgava
C2345679,2345683,776,Dried plums EXTRA LINE 200g,1.89,grocery store,nuts shallow zaveta berries fruits and vegetables,Extra Line,3,0,Jelgava
C2345679,2345683,657,Tomato sauce SPILVA 510g,2.39,grocery store,tomato sauce,Spilva,4,0,Jelgava
C2345679,2345683,604,Surimi sticks with crab flavor WD 300g,2.69,final fish and prepared cuisine,fish products,Well Done,7,0,Jelgava
C2345679,2345683,502,Pork ribs WELL DONE fas.,5.99,final fish and prepared cuisine,meat,Well Done,10,0,Jelgava
C2345679,2345683,483,Antibiotic-free chicken legs kg,3.19,final fish and prepared cuisine,poultry,,16,0,Jelgava
C2345679,2345683,677,Tortillas SANTA MARIA medium 320g,2.65,grocery store,world cuisine,Santa Maria,1,1,Jelgava
C2345679,2345683,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jelgava
C2345679,2345683,1087,CAPTAIN MORGAN SPIC.35% 0.7l,11.69,drinks,strong alcoholic beverages,CAPTAIN MORGAN,2,0,Jelgava
C2345679,2345683,1077,Beer KRONENBOURG 1664 5% 0.5L D,0.99,drinks,beer cider and cocktail,Kronenbourg,7,0,Jelgava
C2345679,2345683,1053,Juice CAPPY apple 100% 1L D,2.45,drinks,juice nectars and juice drinks,Cappy,30,0,Jelgava
C2345679,2345683,153,Fat-free kefir White ECO 0.1% 1kg,1.29,dairy products and eggs,kefir and cottage cheese,Baltais,8,0,Jelgava
C2345679,2345683,274,Cherry tomatoes mix WELL DONE 250g,2.29,fruits and vegetables,vegetables,Well Done,73,0,Jelgava
C2345679,2345683,268,Lettuce ROMAN pcs.,1.99,fruits and vegetables,vegetables,,67,0,Jelgava
C2345679,2345683,498,Pork chop kg,5.99,final fish and prepared cuisine,meat,Meistara Marka,6,0,Jelgava
C2345679,2345683,601,Atlantic salmon fillet cold smoked WELL DONE 100g,2.99,final fish and prepared cuisine,fish products,Well Done,4,0,Jelgava
C2345679,2345684,6,Free-range chicken eggs WELL DONE 10 pcs.,2.59,dairy products and eggs,eggs,Well Done,7,0,Jelgava
C2345679,2345684,89,Fermented milk prod. LAKTO m.zem. 450 g,1.19,dairy products and eggs,milk,Lakto,19,0,Jelgava
C2345679,2345684,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Jelgava
C2345679,2345684,99,Cheese TILSIT FARM MILK 45% 250g,2.29,dairy products and eggs,cheese,Farm Milk,5,0,Jelgava
C2345679,2345684,61,Cottage cheese EXPORTA 9% whole milk 250g,1.49,dairy products and eggs,cottage cheese products,Exporta,32,0,Jelgava
C2345679,2345684,180,Mandarins C3/4 1kg,1.79,fruits and vegetables,fruit,,25,0,Jelgava
C2345679,2345684,304,Vegetables pickled Kimchi classic 450g,3.09,fruits and vegetables,vegetables,Dimdiņi,103,0,Jelgava
C2345679,2345684,309,Champignons 400g,1.99,fruits and vegetables,mushrooms,,3,0,Jelgava
C2345679,2345684,390,Sweet and sour bread Lielezers Limbažu with seeds 300g,1.85,bread and pastry products,bread,Lielezers,79,0,Jelgava
C2345679,2345684,690,Pasta ITALPASTA No. 3 Spaghettini 500g,1.75,grocery store,pasta,ITALPASTA,4,0,Jelgava
C2345679,2345684,772,Rice VALDO classic P/M 1kg,2.39,grocery store,rice,Valdo,6,0,Jelgava
C2345679,2345684,709,Rapeseed oil FLORIOL 1l,4.85,grocery store,olive oil and vinegar,Floriol,7,0,Jelgava
C2345679,2345684,760,Bay leaves TWINS 10g,0.45,grocery store,spices,Twins,4,0,Jelgava
C2345679,2345684,778,Chia seeds JUST NATURE 300g,2.99,grocery store,nuts shallow zaveta berries fruits and vegetables,Just Nature,5,0,Jelgava
C2345679,2345684,661,Pesto GOCCIA D'ORO with basil 130g,2.75,grocery store,tomato sauce,Goccia d'oro,8,0,Jelgava
C2345679,2345684,600,Atlantic salmon fillet salted WELL DONE 100g,2.99,final fish and prepared cuisine,fish products,Well Done,3,0,Jelgava
C2345679,2345684,502,Pork ribs WELL DONE fas.,5.99,final fish and prepared cuisine,meat,Well Done,10,0,Jelgava
C2345679,2345684,479,Ground turkey mass WELL DONE 400g,2.79,final fish and prepared cuisine,poultry,BEST BUTCHER,12,0,Jelgava
C2345679,2345684,679,Pasta SANTA MARIA egg noodles 200g,2.15,grocery store,world cuisine,Santa Maria,3,1,Jelgava
C2345679,2345684,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jelgava
C2345679,2345684,1090,Whiskey BALLANTINE'S FINEST 40% 0.7L,12.99,drinks,strong alcoholic beverages,BALLANTINE'S,5,0,Jelgava
C2345679,2345684,1077,Beer KRONENBOURG 1664 5% 0.5L D,0.99,drinks,beer cider and cocktail,Kronenbourg,7,0,Jelgava
C2345679,2345684,1054,Juice drink ELMENHORSTER apple-cherry 2L,2.3,drinks,juice nectars and juice drinks,Elmenhorster,31,0,Jelgava
C2345679,2345684,153,Fat-free kefir White ECO 0.1% 1kg,1.29,dairy products and eggs,kefir and cottage cheese,Baltais,8,0,Jelgava
C2345679,2345684,254,Salad romaine small GREEN GEM pcs.,1.99,fruits and vegetables,vegetables,,53,0,Jelgava
C2345679,2345684,236,Spinach WELL DONE 100g,1.19,fruits and vegetables,vegetables,Well Done,35,0,Jelgava
C2345679,2345684,504,Aged large shoulder steak WELL DONE 220g,7.99,final fish and prepared cuisine,meat,Well Done,12,0,Jelgava
C2345679,2345684,614,Sprats in oil KAIJA EO 190g,2.59,final fish and prepared cuisine,fish products,Kaija,17,0,Jelgava
C2345679,2345685,7,Egg-free chicken BALTICOVO L/M 10 pcs.,3.49,dairy products and eggs,eggs,Balticovo,8,0,Jelgava
C2345679,2345685,86,Fermented milk product LAKTO classic 450g,1.19,dairy products and eggs,milk,Lakto,16,0,Jelgava
C2345679,2345685,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Jelgava
C2345679,2345685,103,Cheese Cheddar SN 200g,2.39,dairy products and eggs,cheese,Siera Nams,9,0,Jelgava
C2345679,2345685,50,Cereal curd FARM MILK 5% 500g,1.2,dairy products and eggs,cottage cheese products,Farm Milk,21,0,Jelgava
C2345679,2345685,189,Apples GRANNY SMITH kg,1.99,fruits and vegetables,fruit,,34,0,Jelgava
C2345679,2345685,273,Sweet onions kg,2.29,fruits and vegetables,vegetables,,72,0,Jelgava
C2345679,2345685,309,Champignons 400g,1.99,fruits and vegetables,mushrooms,,3,0,Jelgava
C2345679,2345685,379,Bread BREAD vegetable 240g,1.23,bread and pastry products,bread,Latvijas Maiznieks,68,0,Jelgava
C2345679,2345685,692,Pasta LA MOLISANA Spaghetti No. 15 500g,1.8,grocery store,pasta,Lamolisana,6,0,Jelgava
C2345679,2345685,770,Rice long grain DOBELE 4x125g,1.99,grocery store,rice,Dobele,4,0,Jelgava
C2345679,2345685,709,Rapeseed oil FLORIOL 1l,4.85,grocery store,olive oil and vinegar,Floriol,7,0,Jelgava
C2345679,2345685,758,Chicken broth GALLINA BLANCA 8x10g,0.79,grocery store,spices,Gallina Blanca,2,0,Jelgava
C2345679,2345685,776,Dried plums EXTRA LINE 200g,1.89,grocery store,nuts shallow zaveta berries fruits and vegetables,Extra Line,3,0,Jelgava
C2345679,2345685,657,Tomato sauce SPILVA 510g,2.39,grocery store,tomato sauce,Spilva,4,0,Jelgava
C2345679,2345685,601,Atlantic salmon fillet cold smoked WELL DONE 100g,2.99,final fish and prepared cuisine,fish products,Well Done,4,0,Jelgava
C2345679,2345685,506,Pork fillet kg,6.99,final fish and prepared cuisine,meat,Meistara Marka,14,0,Jelgava
C2345679,2345685,470,Chicken breast fillet WELL DONE 500g,3.19,final fish and prepared cuisine,poultry,Well Done,3,0,Jelgava
C2345679,2345685,677,Tortillas SANTA MARIA medium 320g,2.65,grocery store,world cuisine,Santa Maria,1,1,Jelgava
C2345679,2345685,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Jelgava
C2345679,2345685,1087,CAPTAIN MORGAN SPIC.35% 0.7l,11.69,drinks,strong alcoholic beverages,CAPTAIN MORGAN,2,0,Jelgava
C2345679,2345685,1077,Beer KRONENBOURG 1664 5% 0.5L D,0.99,drinks,beer cider and cocktail,Kronenbourg,7,0,Jelgava
C2345679,2345685,1053,Juice CAPPY apple 100% 1L D,2.45,drinks,juice nectars and juice drinks,Cappy,30,0,Jelgava
C2345679,2345685,148,Kefir TALSU 2.5% 1kg,1.39,dairy products and eggs,kefir and cottage cheese,Talsu Piensaimnieks,3,0,Jelgava
C2345679,2345685,283,Celery roots kg,1.89,fruits and vegetables,vegetables,,82,0,Jelgava
C2345679,2345685,239,Cabbage stewed DIMDIŋPOSTI 700g,3.29,fruits and vegetables,vegetables,Dimdiņi,38,0,Jelgava
C2345679,2345685,501,Mixed mass of minced meat FOREVERS fas.,5.99,final fish and prepared cuisine,meat,Forevers,9,0,Jelgava
C2345679,2345685,603,Surimi sticks VICI SNOW CRAB 250g,3.99,final fish and prepared cuisine,fish products,Viči,6,0,Jelgava
C23456710,2580238,2,Eggs laid in the barn ZEMNIEKU A category 10 pcs.,3.49,dairy products and eggs,eggs,Zemnieku,3,0,Riga
C23456710,2580238,73,Milk LIMBAZU 2.5% 1L,1.29,dairy products and eggs,milk,Limbažu piens,3,0,Riga
C23456710,2580238,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Riga
C23456710,2580238,99,Cheese TILSIT FARM MILK 45% 250g,2.29,dairy products and eggs,cheese,Farm Milk,5,0,Riga
C23456710,2580238,65,Cottage cheese TALSU 9% 300g,2.39,dairy products and eggs,cottage cheese products,Talsu Piensaimnieks,36,0,Riga
C23456710,2580238,189,Apples GRANNY SMITH kg,1.99,fruits and vegetables,fruit,,34,0,Riga
C23456710,2580238,223,Set of greens 70g,1.19,fruits and vegetables,vegetables,,22,0,Riga
C23456710,2580238,309,Champignons 400g,1.99,fruits and vegetables,mushrooms,,3,0,Riga
C23456710,2580238,362,Rupjmaize Liepkalni in Latvia 400g,1.59,bread and pastry products,bread,Liepkalni,51,0,Riga
C23456710,2580238,691,Pasta LA MOLISANA Fusilli No. 28 500g,1.8,grocery store,pasta,Lamolisana,5,0,Riga
C23456710,2580238,772,Rice VALDO classic P/M 1kg,2.39,grocery store,rice,Valdo,6,0,Riga
C23456710,2580238,704,Sunflower oil FLORIOL 1L,4.85,grocery store,olive oil and vinegar,Floriol,2,0,Riga
C23456710,2580238,760,Bay leaves TWINS 10g,0.45,grocery store,spices,Twins,4,0,Riga
C23456710,2580238,778,Chia seeds JUST NATURE 300g,2.99,grocery store,nuts shallow zaveta berries fruits and vegetables,Just Nature,5,0,Riga
C23456710,2580238,659,Tomato sauce SPILVA sweet 510g,2.45,grocery store,tomato sauce,Spilva,6,0,Riga
C23456710,2580238,614,Sprats in oil KAIJA EO 190g,2.59,final fish and prepared cuisine,fish products,Kaija,17,0,Riga
C23456710,2580238,501,Mixed mass of minced meat FOREVERS fas.,5.99,final fish and prepared cuisine,meat,Forevers,9,0,Riga
C23456710,2580238,486,Chicken KEKAVA fas.,3.69,final fish and prepared cuisine,poultry,Ķekava,19,0,Riga
C23456710,2580238,677,Tortillas SANTA MARIA medium 320g,2.65,grocery store,world cuisine,Santa Maria,1,1,Riga
C23456710,2580238,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Riga
C23456710,2580238,1090,Whiskey BALLANTINE'S FINEST 40% 0.7L,12.99,drinks,strong alcoholic beverages,BALLANTINE'S,5,0,Riga
C23456710,2580238,1074,Beer VALMIERMUIŽA 5.2% 0.5L D,1.65,drinks,beer cider and cocktail,Valmiermuiža,4,0,Riga
C23456710,2580238,1024,Juice CAPPY orange 100% 1L D,2.45,drinks,juice nectars and juice drinks,Cappy,1,0,Riga
C23456710,2580238,146,Kefir LIMBAZU 2.5% 1kg,1.35,dairy products and eggs,kefir and cottage cheese,Limbažu piens,1,0,Riga
C23456710,2580238,289,Brussels sprouts 300g,1.92,fruits and vegetables,vegetables,,88,0,Riga
C23456710,2580238,249,Tomatoes CHERRY red in bunches 500g,3.49,fruits and vegetables,vegetables,,48,0,Riga
C23456710,2580238,501,Mixed mass of minced meat FOREVERS fas.,5.99,final fish and prepared cuisine,meat,Forevers,9,0,Riga
C23456710,2580238,612,Herring rolls without skin KAIJA 480g,3.99,final fish and prepared cuisine,fish products,Kaija,15,0,Riga
C23456710,2580239,6,Free-range chicken eggs WELL DONE 10 pcs.,2.59,dairy products and eggs,eggs,Well Done,7,0,Riga
C23456710,2580239,76,Milk UHT without lactose WELL DONE 1.5% 1L,1.19,dairy products and eggs,milk,Well Done,6,0,Riga
C23456710,2580239,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Riga
C23456710,2580239,100,Cheese DŽIUGAS grated 40% 100g,2.19,dairy products and eggs,cheese,Džiugas,6,0,Riga
C23456710,2580239,32,Cottage cheese 9% VALMIERAS 180 g,0.99,dairy products and eggs,cottage cheese products,Valmiera,3,0,Riga
C23456710,2580239,181,Apples RED DELICIOUS (CHIEF) 85+ kg,2.79,fruits and vegetables,fruit,,26,0,Riga
C23456710,2580239,303,Cabbage pickled with cumin 800g,1.65,fruits and vegetables,vegetables,Ezerkauliņi,102,0,Riga
C23456710,2580239,309,Champignons 400g,1.99,fruits and vegetables,mushrooms,,3,0,Riga
C23456710,2580239,333,Rye whole grain bread KURŠU half 390g,1.39,bread and pastry products,bread,Kuršu,22,0,Riga
C23456710,2580239,695,Pasta ITALPASTA No. 37 Fusilli 500g,1.75,grocery store,pasta,ITALPASTA,9,0,Riga
C23456710,2580239,770,Rice long grain DOBELE 4x125g,1.99,grocery store,rice,Dobele,4,0,Riga
C23456710,2580239,704,Sunflower oil FLORIOL 1L,4.85,grocery store,olive oil and vinegar,Floriol,2,0,Riga
C23456710,2580239,758,Chicken broth GALLINA BLANCA 8x10g,0.79,grocery store,spices,Gallina Blanca,2,0,Riga
C23456710,2580239,776,Dried plums EXTRA LINE 200g,1.89,grocery store,nuts shallow zaveta berries fruits and vegetables,Extra Line,3,0,Riga
C23456710,2580239,661,Pesto GOCCIA D'ORO with basil 130g,2.75,grocery store,tomato sauce,Goccia d'oro,8,0,Riga
C23456710,2580239,603,Surimi sticks VICI SNOW CRAB 250g,3.99,final fish and prepared cuisine,fish products,Viči,6,0,Riga
C23456710,2580239,506,Pork fillet kg,6.99,final fish and prepared cuisine,meat,Meistara Marka,14,0,Riga
C23456710,2580239,491,Antibiotic-free chicken legs WD 500g,2.29,final fish and prepared cuisine,poultry,Well Done,24,0,Riga
C23456710,2580239,683,Tortilla chips with cheese SANTA MARIA 185g,1.99,grocery store,world cuisine,Santa Maria,7,0,Riga
C23456710,2580239,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Riga
C23456710,2580239,1087,CAPTAIN MORGAN SPIC.35% 0.7l,11.69,drinks,strong alcoholic beverages,CAPTAIN MORGAN,2,0,Riga
C23456710,2580239,1077,Beer KRONENBOURG 1664 5% 0.5L D,0.99,drinks,beer cider and cocktail,Kronenbourg,7,0,Riga
C23456710,2580239,1053,Juice CAPPY apple 100% 1L D,2.45,drinks,juice nectars and juice drinks,Cappy,30,0,Riga
C23456710,2580239,153,Fat-free kefir White ECO 0.1% 1kg,1.29,dairy products and eggs,kefir and cottage cheese,Baltais,8,0,Riga
C23456710,2580239,297,Cabbage stewed Dimdin cabbage 500g,2.15,fruits and vegetables,vegetables,Dimdiņi,96,0,Riga
C23456710,2580239,274,Cherry tomatoes mix WELL DONE 250g,2.29,fruits and vegetables,vegetables,Well Done,73,0,Riga
C23456710,2580239,506,Pork fillet kg,6.99,final fish and prepared cuisine,meat,Meistara Marka,14,0,Riga
C23456710,2580239,608,Herring fillet piece mar. home taste KAIJA 480g,3.99,final fish and prepared cuisine,fish products,Kaija,11,0,Riga
C23456710,2580240,7,Egg-free chicken BALTICOVO L/M 10 pcs.,3.49,dairy products and eggs,eggs,Balticovo,8,0,Riga
C23456710,2580240,89,Fermented milk prod. LAKTO m.zem. 450 g,1.19,dairy products and eggs,milk,Lakto,19,0,Riga
C23456710,2580240,68,Butter WHITE 82.5% 175g,2.19,dairy products and eggs,butter margarine and fat,Baltais,3,0,Riga
C23456710,2580240,97,Cheese FARM MILK Gouda 45% in slices 500g,4.29,dairy products and eggs,cheese,Farm Milk,3,0,Riga
C23456710,2580240,59,Sweet cottage cheese WHITE with raisins 180g,1.29,dairy products and eggs,cottage cheese products,Baltais,30,0,Riga
C23456710,2580240,191,Pears NASHI kg,2.49,fruits and vegetables,fruit,,36,0,Riga
C23456710,2580240,303,Cabbage pickled with cumin 800g,1.65,fruits and vegetables,vegetables,Ezerkauliņi,102,0,Riga
C23456710,2580240,309,Champignons 400g,1.99,fruits and vegetables,mushrooms,,3,0,Riga
C23456710,2580240,340,Coarse bread LIELEZERS BORODINA DZIRNAV 250g,1.39,bread and pastry products,bread,Lielezers,29,0,Riga
C23456710,2580240,698,Pasta LA MOLISANA Farfalle No. 66 500g,1.8,grocery store,pasta,Lamolisana,12,0,Riga
C23456710,2580240,772,Rice VALDO classic P/M 1kg,2.39,grocery store,rice,Valdo,6,0,Riga
C23456710,2580240,704,Sunflower oil FLORIOL 1L,4.85,grocery store,olive oil and vinegar,Floriol,2,0,Riga
C23456710,2580240,758,Chicken broth GALLINA BLANCA 8x10g,0.79,grocery store,spices,Gallina Blanca,2,0,Riga
C23456710,2580240,778,Chia seeds JUST NATURE 300g,2.99,grocery store,nuts shallow zaveta berries fruits and vegetables,Just Nature,5,0,Riga
C23456710,2580240,657,Tomato sauce SPILVA 510g,2.39,grocery store,tomato sauce,Spilva,4,0,Riga
C23456710,2580240,612,Herring rolls without skin KAIJA 480g,3.99,final fish and prepared cuisine,fish products,Kaija,15,0,Riga
C23456710,2580240,506,Pork fillet kg,6.99,final fish and prepared cuisine,meat,Meistara Marka,14,0,Riga
C23456710,2580240,488,Chicken half wings WELL DONE 500g,2.49,final fish and prepared cuisine,poultry,Well Done,21,0,Riga
C23456710,2580240,680,Pasta SANTA MARIA rice noodles 180g,2.85,grocery store,world cuisine,Santa Maria,4,1,Riga
C23456710,2580240,779,Hummus classic 160g,1.59,grocery store,special party,Atlantika,1,1,Riga
C23456710,2580240,1087,CAPTAIN MORGAN SPIC.35% 0.7l,11.69,drinks,strong alcoholic beverages,CAPTAIN MORGAN,2,0,Riga
C23456710,2580240,1079,Beer CORONA EXTRA 4.5% 0.355L D,0.99,drinks,beer cider and cocktail,CORONA,9,0,Riga
C23456710,2580240,1061,Nectar CIDO plum 1L,2.15,drinks,juice nectars and juice drinks,Cido,38,0,Riga
C23456710,2580240,150,Kefir LAZDON MILK 3.2% in a 1kg bottle,1.55,dairy products and eggs,kefir and cottage cheese,Lazdona,5,0,Riga
C23456710,2580240,248,Carrots MINI 200g,1.19,fruits and vegetables,vegetables,,47,0,Riga
C23456710,2580240,252,Leeks kg,1.99,fruits and vegetables,vegetables,,51,0,Riga
C23456710,2580240,507,Weight of meatballs HOME kg,6.49,final fish and prepared cuisine,meat,Meistara Marka,15,0,Riga
C23456710,2580240,612,Herring rolls without skin KAIJA 480g,3.99,final fish and prepared cuisine,fish products,Kaija,15,0,Riga
